t/s,UL1-N [V],UL2-N [V],UL3-N [V],UL1-L2 [V],UL2-L3 [V],UL3-L1 [V],I1 [A],I2 [A],I3 [A],IN [A],S1 [VA],S2 [VA],S3 [VA],P1 [W],P2 [W],P3 [W],Q1 [var],Q2 [var],Q3 [var],cos ?1,cos ?2,cos ?3,UTHD1 [%],UTHD2 [%],UTHD3 [%],f [Hz], [V], [V]2, [A],?S [VA],?P [W],?Q [var],cos ?,Label
210.672,119.234,121.97,118.916,209.695,209.258,204.787,1.40089,1.36426,0.978013,0.28738,167.033,166.398,116.301,-151.52,-158.853,-111.048,63.8954,39.2266,22.495,0.907124,0.954657,0.95483,1.59267,1.80333,1.54619,59.984,120.04,207.913,1.24772,449.733,-421.421,125.617,0.937048,0
210.687,119.234,121.97,118.916,209.695,209.258,204.787,1.40089,1.36426,0.978013,0.28738,167.033,166.398,116.301,-151.52,-158.853,-111.048,63.8954,39.2266,22.495,0.907124,0.954657,0.95483,1.59267,1.80333,1.54619,59.984,120.04,207.913,1.24772,449.733,-421.421,125.617,0.937048,0
210.703,119.234,121.97,118.916,209.695,209.258,204.787,1.40089,1.36426,0.978013,0.28738,167.033,166.398,116.301,-151.52,-158.853,-111.048,63.8954,39.2266,22.495,0.907124,0.954657,0.95483,1.59267,1.80333,1.54619,59.984,120.04,207.913,1.24772,449.733,-421.421,125.617,0.937048,0
210.734,119.234,121.97,118.916,209.695,209.258,204.787,1.40089,1.36426,0.978013,0.28738,167.033,166.398,116.301,-151.52,-158.853,-111.048,63.8954,39.2266,22.495,0.907124,0.954657,0.95483,1.59267,1.80333,1.54619,59.984,120.04,207.913,1.24772,449.733,-421.421,125.617,0.937048,0
210.75,119.234,121.97,118.916,209.695,209.258,204.787,1.40089,1.36426,0.978013,0.28738,167.033,166.398,116.301,-151.52,-158.853,-111.048,63.8954,39.2266,22.495,0.907124,0.954657,0.95483,1.59267,1.80333,1.54619,59.984,120.04,207.913,1.24772,449.733,-421.421,125.617,0.937048,0
210.766,119.234,121.97,118.916,209.695,209.258,204.787,1.40089,1.36426,0.978013,0.28738,167.033,166.398,116.301,-151.52,-158.853,-111.048,63.8954,39.2266,22.495,0.907124,0.954657,0.95483,1.59267,1.80333,1.54619,59.984,120.04,207.913,1.24772,449.733,-421.421,125.617,0.937048,0
210.781,119.234,121.97,118.916,209.695,209.258,204.787,1.40089,1.36426,0.978013,0.28738,167.033,166.398,116.301,-151.52,-158.853,-111.048,63.8954,39.2266,22.495,0.907124,0.954657,0.95483,1.59267,1.80333,1.54619,59.984,120.04,207.913,1.24772,449.733,-421.421,125.617,0.937048,0
210.812,119.234,121.97,118.916,209.695,209.258,204.787,1.40089,1.36426,0.978013,0.28738,167.033,166.398,116.301,-151.52,-158.853,-111.048,63.8954,39.2266,22.495,0.907124,0.954657,0.95483,1.59267,1.80333,1.54619,59.984,120.04,207.913,1.24772,449.733,-421.421,125.617,0.937048,0
210.828,119.234,121.97,118.916,209.695,209.258,204.787,1.40089,1.36426,0.978013,0.28738,167.033,166.398,116.301,-151.52,-158.853,-111.048,63.8954,39.2266,22.495,0.907124,0.954657,0.95483,1.59267,1.80333,1.54619,59.984,120.04,207.913,1.24772,449.733,-421.421,125.617,0.937048,0
210.844,119.234,121.97,118.916,209.695,209.258,204.787,1.40089,1.36426,0.978013,0.28738,167.033,166.398,116.301,-151.52,-158.853,-111.048,63.8954,39.2266,22.495,0.907124,0.954657,0.95483,1.59267,1.80333,1.54619,59.984,120.04,207.913,1.24772,449.733,-421.421,125.617,0.937048,0
210.859,119.27,121.988,118.88,209.785,209.234,204.751,1.39617,1.36159,0.9735,0.282547,166.522,166.097,115.729,-151.375,-158.763,-110.464,63.0252,38.2055,22.3708,0.909041,0.955849,0.954502,1.60974,1.78248,1.51919,59.984,120.046,207.923,1.24375,448.348,-420.602,123.601,0.938116,0
210.891,119.27,121.988,118.88,209.785,209.234,204.751,1.39617,1.36159,0.9735,0.282547,166.522,166.097,115.729,-151.375,-158.763,-110.464,63.0252,38.2055,22.3708,0.909041,0.955849,0.954502,1.60974,1.78248,1.51919,59.984,120.046,207.923,1.24375,448.348,-420.602,123.601,0.938116,0
210.906,119.27,121.988,118.88,209.785,209.234,204.751,1.39617,1.36159,0.9735,0.282547,166.522,166.097,115.729,-151.375,-158.763,-110.464,63.0252,38.2055,22.3708,0.909041,0.955849,0.954502,1.60974,1.78248,1.51919,59.984,120.046,207.923,1.24375,448.348,-420.602,123.601,0.938116,0
210.922,119.27,121.988,118.88,209.785,209.234,204.751,1.39617,1.36159,0.9735,0.282547,166.522,166.097,115.729,-151.375,-158.763,-110.464,63.0252,38.2055,22.3708,0.909041,0.955849,0.954502,1.60974,1.78248,1.51919,59.984,120.046,207.923,1.24375,448.348,-420.602,123.601,0.938116,0
210.953,119.27,121.988,118.88,209.785,209.234,204.751,1.39617,1.36159,0.9735,0.282547,166.522,166.097,115.729,-151.375,-158.763,-110.464,63.0252,38.2055,22.3708,0.909041,0.955849,0.954502,1.60974,1.78248,1.51919,59.984,120.046,207.923,1.24375,448.348,-420.602,123.601,0.938116,0
210.969,119.27,121.988,118.88,209.785,209.234,204.751,1.39617,1.36159,0.9735,0.282547,166.522,166.097,115.729,-151.375,-158.763,-110.464,63.0252,38.2055,22.3708,0.909041,0.955849,0.954502,1.60974,1.78248,1.51919,59.984,120.046,207.923,1.24375,448.348,-420.602,123.601,0.938116,0
210.984,119.27,121.988,118.88,209.785,209.234,204.751,1.39617,1.36159,0.9735,0.282547,166.522,166.097,115.729,-151.375,-158.763,-110.464,63.0252,38.2055,22.3708,0.909041,0.955849,0.954502,1.60974,1.78248,1.51919,59.984,120.046,207.923,1.24375,448.348,-420.602,123.601,0.938116,0
211,119.27,121.988,118.88,209.785,209.234,204.751,1.39617,1.36159,0.9735,0.282547,166.522,166.097,115.729,-151.375,-158.763,-110.464,63.0252,38.2055,22.3708,0.909041,0.955849,0.954502,1.60974,1.78248,1.51919,59.984,120.046,207.923,1.24375,448.348,-420.602,123.601,0.938116,0
211.031,119.27,121.988,118.88,209.785,209.234,204.751,1.39617,1.36159,0.9735,0.282547,166.522,166.097,115.729,-151.375,-158.763,-110.464,63.0252,38.2055,22.3708,0.909041,0.955849,0.954502,1.60974,1.78248,1.51919,59.984,120.046,207.923,1.24375,448.348,-420.602,123.601,0.938116,0
211.047,119.27,121.988,118.88,209.785,209.234,204.751,1.39617,1.36159,0.9735,0.282547,166.522,166.097,115.729,-151.375,-158.763,-110.464,63.0252,38.2055,22.3708,0.909041,0.955849,0.954502,1.60974,1.78248,1.51919,59.984,120.046,207.923,1.24375,448.348,-420.602,123.601,0.938116,0
211.062,119.263,122.009,118.896,209.784,209.279,204.759,1.39254,1.35686,0.973445,0.283419,166.079,165.55,115.738,-151.109,-158.23,-110.516,62.4377,37.9078,21.8729,0.909866,0.955785,0.954879,1.57797,1.79652,1.44709,59.984,120.056,207.941,1.24095,447.367,-419.856,122.218,0.938504,0
211.094,119.263,122.009,118.896,209.784,209.279,204.759,1.39254,1.35686,0.973445,0.283419,166.079,165.55,115.738,-151.109,-158.23,-110.516,62.4377,37.9078,21.8729,0.909866,0.955785,0.954879,1.57797,1.79652,1.44709,59.984,120.056,207.941,1.24095,447.367,-419.856,122.218,0.938504,0
211.109,119.263,122.009,118.896,209.784,209.279,204.759,1.39254,1.35686,0.973445,0.283419,166.079,165.55,115.738,-151.109,-158.23,-110.516,62.4377,37.9078,21.8729,0.909866,0.955785,0.954879,1.57797,1.79652,1.44709,59.984,120.056,207.941,1.24095,447.367,-419.856,122.218,0.938504,0
211.125,119.263,122.009,118.896,209.784,209.279,204.759,1.39254,1.35686,0.973445,0.283419,166.079,165.55,115.738,-151.109,-158.23,-110.516,62.4377,37.9078,21.8729,0.909866,0.955785,0.954879,1.57797,1.79652,1.44709,59.984,120.056,207.941,1.24095,447.367,-419.856,122.218,0.938504,0
211.141,119.263,122.009,118.896,209.784,209.279,204.759,1.39254,1.35686,0.973445,0.283419,166.079,165.55,115.738,-151.109,-158.23,-110.516,62.4377,37.9078,21.8729,0.909866,0.955785,0.954879,1.57797,1.79652,1.44709,59.984,120.056,207.941,1.24095,447.367,-419.856,122.218,0.938504,0
211.172,119.263,122.009,118.896,209.784,209.279,204.759,1.39254,1.35686,0.973445,0.283419,166.079,165.55,115.738,-151.109,-158.23,-110.516,62.4377,37.9078,21.8729,0.909866,0.955785,0.954879,1.57797,1.79652,1.44709,59.984,120.056,207.941,1.24095,447.367,-419.856,122.218,0.938504,0
211.187,119.263,122.009,118.896,209.784,209.279,204.759,1.39254,1.35686,0.973445,0.283419,166.079,165.55,115.738,-151.109,-158.23,-110.516,62.4377,37.9078,21.8729,0.909866,0.955785,0.954879,1.57797,1.79652,1.44709,59.984,120.056,207.941,1.24095,447.367,-419.856,122.218,0.938504,0
211.203,119.263,122.009,118.896,209.784,209.279,204.759,1.39254,1.35686,0.973445,0.283419,166.079,165.55,115.738,-151.109,-158.23,-110.516,62.4377,37.9078,21.8729,0.909866,0.955785,0.954879,1.57797,1.79652,1.44709,59.984,120.056,207.941,1.24095,447.367,-419.856,122.218,0.938504,0
211.234,119.263,122.009,118.896,209.784,209.279,204.759,1.39254,1.35686,0.973445,0.283419,166.079,165.55,115.738,-151.109,-158.23,-110.516,62.4377,37.9078,21.8729,0.909866,0.955785,0.954879,1.57797,1.79652,1.44709,59.984,120.056,207.941,1.24095,447.367,-419.856,122.218,0.938504,0
211.25,119.263,122.009,118.896,209.784,209.279,204.759,1.39254,1.35686,0.973445,0.284797,166.079,165.55,115.738,-151.109,-158.23,-110.516,62.4377,37.9078,21.8729,0.909866,0.955785,0.954879,1.57797,1.79652,1.44709,59.984,120.056,207.941,1.24095,447.367,-419.856,122.218,0.938504,0
211.266,119.249,121.999,118.878,209.765,209.246,204.737,1.39584,1.35738,0.971508,0.284797,166.452,165.599,115.491,-151.165,-158.235,-110.326,63.3894,38.7572,22.6062,0.908158,0.955535,0.955275,1.63375,1.75132,1.4904,59.984,120.042,207.916,1.24158,447.542,-419.726,124.753,0.937847,0
211.281,119.249,121.999,118.878,209.765,209.246,204.737,1.39584,1.35738,0.971508,0.284797,166.452,165.599,115.491,-151.165,-158.235,-110.326,63.3894,38.7572,22.6062,0.908158,0.955535,0.955275,1.63375,1.75132,1.4904,59.984,120.042,207.916,1.24158,447.542,-419.726,124.753,0.937847,0
211.312,119.249,121.999,118.878,209.765,209.246,204.737,1.39584,1.35738,0.971508,0.284797,166.452,165.599,115.491,-151.165,-158.235,-110.326,63.3894,38.7572,22.6062,0.908158,0.955535,0.955275,1.63375,1.75132,1.4904,59.984,120.042,207.916,1.24158,447.542,-419.726,124.753,0.937847,0
211.328,119.249,121.999,118.878,209.765,209.246,204.737,1.39584,1.35738,0.971508,0.284797,166.452,165.599,115.491,-151.165,-158.235,-110.326,63.3894,38.7572,22.6062,0.908158,0.955535,0.955275,1.63375,1.75132,1.4904,59.984,120.042,207.916,1.24158,447.542,-419.726,124.753,0.937847,0
211.344,119.249,121.999,118.878,209.765,209.246,204.737,1.39584,1.35738,0.971508,0.284797,166.452,165.599,115.491,-151.165,-158.235,-110.326,63.3894,38.7572,22.6062,0.908158,0.955535,0.955275,1.63375,1.75132,1.4904,59.984,120.042,207.916,1.24158,447.542,-419.726,124.753,0.937847,0
211.359,119.249,121.999,118.878,209.765,209.246,204.737,1.39584,1.35738,0.971508,0.284797,166.452,165.599,115.491,-151.165,-158.235,-110.326,63.3894,38.7572,22.6062,0.908158,0.955535,0.955275,1.63375,1.75132,1.4904,59.984,120.042,207.916,1.24158,447.542,-419.726,124.753,0.937847,0
211.391,119.249,121.999,118.878,209.765,209.246,204.737,1.39584,1.35738,0.971508,0.284797,166.452,165.599,115.491,-151.165,-158.235,-110.326,63.3894,38.7572,22.6062,0.908158,0.955535,0.955275,1.63375,1.75132,1.4904,59.984,120.042,207.916,1.24158,447.542,-419.726,124.753,0.937847,0
211.406,119.249,121.999,118.878,209.765,209.246,204.737,1.39584,1.35738,0.971508,0.284797,166.452,165.599,115.491,-151.165,-158.235,-110.326,63.3894,38.7572,22.6062,0.908158,0.955535,0.955275,1.63375,1.75132,1.4904,59.984,120.042,207.916,1.24158,447.542,-419.726,124.753,0.937847,0
211.422,119.249,121.999,118.878,209.765,209.246,204.737,1.39584,1.35738,0.971508,0.284797,166.452,165.599,115.491,-151.165,-158.235,-110.326,63.3894,38.7572,22.6062,0.908158,0.955535,0.955275,1.63375,1.75132,1.4904,59.984,120.042,207.916,1.24158,447.542,-419.726,124.753,0.937847,0
211.453,119.249,121.999,118.878,209.765,209.246,204.737,1.39584,1.35738,0.971508,0.284797,166.452,165.599,115.491,-151.165,-158.235,-110.326,63.3894,38.7572,22.6062,0.908158,0.955535,0.955275,1.63375,1.75132,1.4904,59.984,120.042,207.916,1.24158,447.542,-419.726,124.753,0.937847,0
211.469,119.292,122.018,118.905,209.818,209.277,204.81,1.40953,1.36737,0.977823,0.286638,168.147,166.844,116.268,-152.986,-159.734,-111.326,63.2685,38.0064,22.3085,0.909835,0.957389,0.957495,1.72906,1.75138,1.52991,59.984,120.072,207.968,1.25158,451.258,-424.046,123.583,0.939697,0
211.484,119.292,122.018,118.905,209.818,209.277,204.81,1.40953,1.36737,0.977823,0.286638,168.147,166.844,116.268,-152.986,-159.734,-111.326,63.2685,38.0064,22.3085,0.909835,0.957389,0.957495,1.72906,1.75138,1.52991,59.984,120.072,207.968,1.25158,451.258,-424.046,123.583,0.939697,0
211.5,119.292,122.018,118.905,209.818,209.277,204.81,1.40953,1.36737,0.977823,0.286638,168.147,166.844,116.268,-152.986,-159.734,-111.326,63.2685,38.0064,22.3085,0.909835,0.957389,0.957495,1.72906,1.75138,1.52991,59.984,120.072,207.968,1.25158,451.258,-424.046,123.583,0.939697,0
211.531,119.292,122.018,118.905,209.818,209.277,204.81,1.40953,1.36737,0.977823,0.286638,168.147,166.844,116.268,-152.986,-159.734,-111.326,63.2685,38.0064,22.3085,0.909835,0.957389,0.957495,1.72906,1.75138,1.52991,59.984,120.072,207.968,1.25158,451.258,-424.046,123.583,0.939697,0
211.547,119.292,122.018,118.905,209.818,209.277,204.81,1.40953,1.36737,0.977823,0.286638,168.147,166.844,116.268,-152.986,-159.734,-111.326,63.2685,38.0064,22.3085,0.909835,0.957389,0.957495,1.72906,1.75138,1.52991,59.984,120.072,207.968,1.25158,451.258,-424.046,123.583,0.939697,0
211.562,119.292,122.018,118.905,209.818,209.277,204.81,1.40953,1.36737,0.977823,0.286638,168.147,166.844,116.268,-152.986,-159.734,-111.326,63.2685,38.0064,22.3085,0.909835,0.957389,0.957495,1.72906,1.75138,1.52991,59.984,120.072,207.968,1.25158,451.258,-424.046,123.583,0.939697,0
211.594,119.292,122.018,118.905,209.818,209.277,204.81,1.40953,1.36737,0.977823,0.286638,168.147,166.844,116.268,-152.986,-159.734,-111.326,63.2685,38.0064,22.3085,0.909835,0.957389,0.957495,1.72906,1.75138,1.52991,59.984,120.072,207.968,1.25158,451.258,-424.046,123.583,0.939697,0
211.609,119.292,122.018,118.905,209.818,209.277,204.81,1.40953,1.36737,0.977823,0.286638,168.147,166.844,116.268,-152.986,-159.734,-111.326,63.2685,38.0064,22.3085,0.909835,0.957389,0.957495,1.72906,1.75138,1.52991,59.984,120.072,207.968,1.25158,451.258,-424.046,123.583,0.939697,0
211.625,119.292,122.018,118.905,209.818,209.277,204.81,1.40953,1.36737,0.977823,0.286638,168.147,166.844,116.268,-152.986,-159.734,-111.326,63.2685,38.0064,22.3085,0.909835,0.957389,0.957495,1.72906,1.75138,1.52991,59.984,120.072,207.968,1.25158,451.258,-424.046,123.583,0.939697,0
211.641,119.292,122.018,118.905,209.818,209.277,204.81,1.40953,1.36737,0.977823,0.286638,168.147,166.844,116.268,-152.986,-159.734,-111.326,63.2685,38.0064,22.3085,0.909835,0.957389,0.957495,1.72906,1.75138,1.52991,59.984,120.072,207.968,1.25158,451.258,-424.046,123.583,0.939697,0
211.672,119.194,121.887,118.829,209.591,209.105,204.679,1.38951,1.35382,0.964842,0.287161,165.621,165.012,114.651,-150.573,-157.614,-109.654,62.1592,37.1689,20.881,0.909144,0.955169,0.956415,1.66663,1.76071,1.53958,59.984,119.97,207.792,1.23606,445.284,-417.841,120.209,0.938371,0
211.687,119.194,121.887,118.829,209.591,209.105,204.679,1.38951,1.35382,0.964842,0.287161,165.621,165.012,114.651,-150.573,-157.614,-109.654,62.1592,37.1689,20.881,0.909144,0.955169,0.956415,1.66663,1.76071,1.53958,59.984,119.97,207.792,1.23606,445.284,-417.841,120.209,0.938371,0
211.703,119.194,121.887,118.829,209.591,209.105,204.679,1.38951,1.35382,0.964842,0.287161,165.621,165.012,114.651,-150.573,-157.614,-109.654,62.1592,37.1689,20.881,0.909144,0.955169,0.956415,1.66663,1.76071,1.53958,59.984,119.97,207.792,1.23606,445.284,-417.841,120.209,0.938371,0
211.734,119.194,121.887,118.829,209.591,209.105,204.679,1.38951,1.35382,0.964842,0.287161,165.621,165.012,114.651,-150.573,-157.614,-109.654,62.1592,37.1689,20.881,0.909144,0.955169,0.956415,1.66663,1.76071,1.53958,59.984,119.97,207.792,1.23606,445.284,-417.841,120.209,0.938371,0
211.75,119.194,121.887,118.829,209.591,209.105,204.679,1.38951,1.35382,0.964842,0.287161,165.621,165.012,114.651,-150.573,-157.614,-109.654,62.1592,37.1689,20.881,0.909144,0.955169,0.956415,1.66663,1.76071,1.53958,59.984,119.97,207.792,1.23606,445.284,-417.841,120.209,0.938371,0
211.766,119.194,121.887,118.829,209.591,209.105,204.679,1.38951,1.35382,0.964842,0.287161,165.621,165.012,114.651,-150.573,-157.614,-109.654,62.1592,37.1689,20.881,0.909144,0.955169,0.956415,1.66663,1.76071,1.53958,59.984,119.97,207.792,1.23606,445.284,-417.841,120.209,0.938371,0
211.781,119.194,121.887,118.829,209.591,209.105,204.679,1.38951,1.35382,0.964842,0.287161,165.621,165.012,114.651,-150.573,-157.614,-109.654,62.1592,37.1689,20.881,0.909144,0.955169,0.956415,1.66663,1.76071,1.53958,59.984,119.97,207.792,1.23606,445.284,-417.841,120.209,0.938371,0
211.812,119.194,121.887,118.829,209.591,209.105,204.679,1.38951,1.35382,0.964842,0.287161,165.621,165.012,114.651,-150.573,-157.614,-109.654,62.1592,37.1689,20.881,0.909144,0.955169,0.956415,1.66663,1.76071,1.53958,59.984,119.97,207.792,1.23606,445.284,-417.841,120.209,0.938371,0
211.828,119.194,121.887,118.829,209.591,209.105,204.679,1.38951,1.35382,0.964842,0.287161,165.621,165.012,114.651,-150.573,-157.614,-109.654,62.1592,37.1689,20.881,0.909144,0.955169,0.956415,1.66663,1.76071,1.53958,59.984,119.97,207.792,1.23606,445.284,-417.841,120.209,0.938371,0
211.844,119.194,121.887,118.829,209.591,209.105,204.679,1.38951,1.35382,0.964842,0.287161,165.621,165.012,114.651,-150.573,-157.614,-109.654,62.1592,37.1689,20.881,0.909144,0.955169,0.956415,1.66663,1.76071,1.53958,59.984,119.97,207.792,1.23606,445.284,-417.841,120.209,0.938371,0
211.859,119.263,121.952,118.88,209.737,209.181,204.782,1.3978,1.36283,0.975878,0.287161,166.706,166.201,116.013,-151.61,-158.865,-110.735,62.7822,38.3075,22.2378,0.909447,0.955863,0.954507,1.57585,1.78648,1.57845,59.984,120.032,207.9,1.2455,448.92,-421.21,123.328,0.938276,0
211.891,119.263,121.952,118.88,209.737,209.181,204.782,1.3978,1.36283,0.975878,0.284231,166.706,166.201,116.013,-151.61,-158.865,-110.735,62.7822,38.3075,22.2378,0.909447,0.955863,0.954507,1.57585,1.78648,1.57845,59.984,120.032,207.9,1.2455,448.92,-421.21,123.328,0.938276,0
211.906,119.263,121.952,118.88,209.737,209.181,204.782,1.3978,1.36283,0.975878,0.284231,166.706,166.201,116.013,-151.61,-158.865,-110.735,62.7822,38.3075,22.2378,0.909447,0.955863,0.954507,1.57585,1.78648,1.57845,59.984,120.032,207.9,1.2455,448.92,-421.21,123.328,0.938276,0
211.922,119.263,121.952,118.88,209.737,209.181,204.782,1.3978,1.36283,0.975878,0.284231,166.706,166.201,116.013,-151.61,-158.865,-110.735,62.7822,38.3075,22.2378,0.909447,0.955863,0.954507,1.57585,1.78648,1.57845,59.984,120.032,207.9,1.2455,448.92,-421.21,123.328,0.938276,0
211.953,119.263,121.952,118.88,209.737,209.181,204.782,1.3978,1.36283,0.975878,0.284231,166.706,166.201,116.013,-151.61,-158.865,-110.735,62.7822,38.3075,22.2378,0.909447,0.955863,0.954507,1.57585,1.78648,1.57845,59.984,120.032,207.9,1.2455,448.92,-421.21,123.328,0.938276,0
211.969,119.263,121.952,118.88,209.737,209.181,204.782,1.3978,1.36283,0.975878,0.284231,166.706,166.201,116.013,-151.61,-158.865,-110.735,62.7822,38.3075,22.2378,0.909447,0.955863,0.954507,1.57585,1.78648,1.57845,59.984,120.032,207.9,1.2455,448.92,-421.21,123.328,0.938276,0
211.984,119.263,121.952,118.88,209.737,209.181,204.782,1.3978,1.36283,0.975878,0.284231,166.706,166.201,116.013,-151.61,-158.865,-110.735,62.7822,38.3075,22.2378,0.909447,0.955863,0.954507,1.57585,1.78648,1.57845,59.984,120.032,207.9,1.2455,448.92,-421.21,123.328,0.938276,0
212,119.263,121.952,118.88,209.737,209.181,204.782,1.3978,1.36283,0.975878,0.284231,166.706,166.201,116.013,-151.61,-158.865,-110.735,62.7822,38.3075,22.2378,0.909447,0.955863,0.954507,1.57585,1.78648,1.57845,59.984,120.032,207.9,1.2455,448.92,-421.21,123.328,0.938276,0
212.031,119.263,121.952,118.88,209.737,209.181,204.782,1.3978,1.36283,0.975878,0.284231,166.706,166.201,116.013,-151.61,-158.865,-110.735,62.7822,38.3075,22.2378,0.909447,0.955863,0.954507,1.57585,1.78648,1.57845,59.984,120.032,207.9,1.2455,448.92,-421.21,123.328,0.938276,0
212.047,119.263,121.952,118.88,209.737,209.181,204.782,1.3978,1.36283,0.975878,0.284231,166.706,166.201,116.013,-151.61,-158.865,-110.735,62.7822,38.3075,22.2378,0.909447,0.955863,0.954507,1.57585,1.78648,1.57845,59.984,120.032,207.9,1.2455,448.92,-421.21,123.328,0.938276,0
212.062,119.231,121.988,118.871,209.75,209.241,204.696,1.39452,1.36078,0.975447,0.282978,166.271,165.999,115.952,-151.346,-158.739,-110.815,62.3416,37.8625,21.8032,0.910238,0.956265,0.955699,1.62393,1.80777,1.54128,59.984,120.03,207.896,1.24358,448.222,-420.9,122.007,0.939045,0
212.094,119.231,121.988,118.871,209.75,209.241,204.696,1.39452,1.36078,0.975447,0.282978,166.271,165.999,115.952,-151.346,-158.739,-110.815,62.3416,37.8625,21.8032,0.910238,0.956265,0.955699,1.62393,1.80777,1.54128,59.984,120.03,207.896,1.24358,448.222,-420.9,122.007,0.939045,0
212.109,119.231,121.988,118.871,209.75,209.241,204.696,1.39452,1.36078,0.975447,0.282978,166.271,165.999,115.952,-151.346,-158.739,-110.815,62.3416,37.8625,21.8032,0.910238,0.956265,0.955699,1.62393,1.80777,1.54128,59.984,120.03,207.896,1.24358,448.222,-420.9,122.007,0.939045,0
212.125,119.231,121.988,118.871,209.75,209.241,204.696,1.39452,1.36078,0.975447,0.282978,166.271,165.999,115.952,-151.346,-158.739,-110.815,62.3416,37.8625,21.8032,0.910238,0.956265,0.955699,1.62393,1.80777,1.54128,59.984,120.03,207.896,1.24358,448.222,-420.9,122.007,0.939045,0
212.141,119.231,121.988,118.871,209.75,209.241,204.696,1.39452,1.36078,0.975447,0.282978,166.271,165.999,115.952,-151.346,-158.739,-110.815,62.3416,37.8625,21.8032,0.910238,0.956265,0.955699,1.62393,1.80777,1.54128,59.984,120.03,207.896,1.24358,448.222,-420.9,122.007,0.939045,0
